participant, trial, beat, response, rt, beat-time
5, 1, 6, f, 7311.0, 7150.0
5, 1, 7, f, 8660.0, 8450.0
5, 1, 8, f, 9851.0, 9749.999
5, 1, 9, f, 11169.0, 11049.999
5, 1, 10, f, 12450.0, 12349.999
5, 2, 16, f, 86363.0, 86150.0
5, 2, 17, f, 87652.0, 87450.0
5, 2, 18, f, 88852.0, 88750.0
5, 2, 19, f, 90171.0, 90050.0
5, 2, 20, f, 91559.0, 91350.0
5, 3, 15, f, 151027.0, 150850.0
5, 3, 16, f, 152310.0, 152150.0
5, 3, 17, f, 153648.0, 153450.0
5, 3, 18, f, 154937.0, 154750.0
5, 3, 19, f, 156210.0, 156050.0
5, 4, 16, f, 218282.0, 218150.0
5, 4, 17, f, 219550.0, 219450.0
5, 4, 18, f, 220940.0, 220750.0
5, 4, 19, f, 222212.0, 222050.0
5, 4, 20, f, 223387.0, 223350.0
5, 5, 43, f, 319435.0, 319250.0
5, 5, 44, f, 320652.0, 320550.0
5, 5, 45, f, 322020.0, 321850.0
5, 5, 46, f, 323333.0, 323150.0
5, 5, 47, f, 324613.0, 324450.0
5, 6, 26, f, 363263.0, 363150.0
5, 6, 27, f, 364636.0, 364450.0
5, 6, 28, f, 365860.0, 365750.0
5, 6, 29, f, 367243.0, 367050.0
5, 6, 30, f, 368459.0, 368350.0
5, 7, 37, f, 443618.0, 443450.0
5, 7, 38, f, 444945.0, 444750.0
5, 7, 39, f, 446113.0, 446050.0
5, 7, 40, f, 447541.0, 447350.0
5, 7, 41, f, 448862.0, 448650.0
5, 8, 3, f, 465440.0, 465250.0
5, 8, 4, f, 466656.0, 466550.0
5, 8, 5, f, 468026.0, 467850.0
5, 8, 6, f, 469249.0, 469150.0
5, 8, 7, f, 470622.0, 470450.0
5, 9, 42, f, 582106.0, 581950.0
5, 9, 43, f, 583422.0, 583250.0
5, 9, 44, f, 584629.0, 584550.0
5, 9, 45, f, 586047.0, 585850.0
5, 9, 46, f, 587314.0, 587150.0
5, 10, 42, f, 648027.0, 647950.0
5, 10, 43, f, 649444.0, 649250.0
5, 10, 44, f, 650755.0, 650550.0
5, 10, 45, f, 651959.0, 651850.0
5, 10, 46, f, 653328.0, 653150.0
5, 11, 11, f, 673854.0, 673650.0
5, 11, 12, f, 675021.0, 674950.0
5, 11, 13, f, 676435.0, 676250.0
5, 11, 14, f, 677742.0, 677550.0
5, 11, 15, f, 679056.0, 678850.0
5, 12, 24, f, 756751.0, 756550.0
5, 12, 25, f, 757963.0, 757850.0
5, 12, 26, f, 759324.0, 759150.0
5, 12, 27, f, 760583.0, 760450.0
5, 12, 28, f, 761883.0, 761750.0
5, 13, 38, f, 840838.0, 840750.0
5, 13, 39, f, 842193.0, 842050.0
5, 13, 40, f, 843511.0, 843350.0
5, 13, 41, f, 844764.0, 844650.0
5, 13, 42, f, 846074.0, 845950.0
5, 14, 20, f, 883467.0, 883350.0
5, 14, 21, f, 884824.0, 884650.0
5, 14, 22, f, 886141.0, 885950.0
5, 14, 23, f, 887445.0, 887250.0
5, 14, 24, f, 888746.0, 888550.0
5, 15, 34, f, 967581.0, 967550.0
5, 15, 35, f, 969044.0, 968850.0
5, 15, 36, f, 970292.0, 970150.0
5, 15, 37, f, 971643.0, 971450.0
5, 15, 38, f, 972843.0, 972750.0
5, 16, 31, f, 1029719.0, 1029650.0
5, 16, 32, f, 1031128.06, 1030949.94
5, 16, 33, f, 1032430.06, 1032250.0
5, 16, 34, f, 1033735.94, 1033550.06
5, 16, 35, f, 1034982.06, 1034850.0
5, 17, 7, f, 1064563.0, 1064450.0
5, 17, 8, f, 1065909.0, 1065750.0
5, 17, 9, f, 1067260.0, 1067050.0
5, 17, 10, f, 1068400.0, 1068350.0
5, 17, 11, f, 1069750.0, 1069650.0
5, 18, 11, f, 1135829.0, 1135650.0
5, 18, 12, f, 1137083.0, 1136950.0
5, 18, 13, f, 1138428.0, 1138250.0
5, 18, 14, f, 1139725.0, 1139550.0
5, 18, 15, f, 1141028.0, 1140850.0
